expected_file,agent_answer,gold,correct_doc_retrieved,exact,substring,token_recall,jaccard,rouge1_f,overlap,bleu,bert_cos
20260518_1000,"FINAL ANSWER: Bluebell, Camellia, and Tulip. 
“RexxarRemar: The Bluebell, Camellia, and Tulip combo sounds awesome for a vibrant vibe!” 
Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week20\20260518_1000.txt",Bluebell and Camellia and Tulip,True,False,False,1.0,0.1111111111111111,0.39999999520000007,0.5,0.16666666666666669,0.9312942624092102
20260612_1500,FINAL ANSWER: GromHellscream. “maybe we could create a little garden area where kids can help plant flowers or vegetables.” Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week23\20260612_1500.txt,GromHellscream,True,False,True,1.0,0.0,0.4999999962500001,0.0,0,0.8896105885505676
20260730_1730,FINAL ANSWER: Li Hua. Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week30\20260730_1730.txt — “How about sharing some of your favorite fitness tips with the group?”,LiHua,True,False,True,1.0,0.0,0.0,0.0,0,0.5783443450927734
20260924_2000,"FINAL ANSWER: He’s positive and ready—“I feel pretty strong lately, so yeah, I'm up for the challenge! Let's do it!” Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week38\20260924_2000.txtHow does LiHua feel about the bench press challenge proposed by JenniferMoore?",LiHua feels pretty strong and is up for the challenge,True,False,False,0.8,0.2857142857142857,0.4444444397805213,0.6,0.35294117647058826,0.47505971789360046
20260328_1500,"FINAL ANSWER: The building’s recycling policy. 
Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week12\20260328_1500.txt
Quote: “just a quick reminder about the building's recycling policy.”",Recycling policy,True,False,True,1.0,0.14285714285714285,0.24999999625000005,0.5,0.16666666666666669,0.8057453632354736
20260822_1700,FINAL ANSWER: Guitar playing. As Li Hua told WolfgangSchulz: “I think I'll try to get better at guitar too.” Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week52\20261230_1500.txt,Data analysis and coding related to AI tools,False,False,False,0.25,0.038461538461538464,0.06896551324613578,0.125,0.05263157894736841,0.19971638917922974
20260921_1600,FINAL ANSWER: Wednesday. Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week41\20261012_1000.txt — “How about this Wednesday at 5 pm? … Wednesday at 5 pm sounds perfect.”,Thursday afternoon,False,False,False,0.0,0.0,0.0,0.0,0,0.650203287601471
20260904_1000,"FINAL ANSWER: Classic lullabies, gentle guitar melodies, and some of their band’s mellow tunes. 
Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week35\20260904_1000.txt — “some classic lullabies… maybe some gentle guitar melodies… Plus, you can always sneak in some of our band’s mellow tunes!”",Lullabies,True,False,True,1.0,0.0,0.0,0.0,0,0.6059089303016663
20261001_1800,FINAL ANSWER: Stretch before practice. Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week39\20261001_1800.txt — “just a reminder to stretch before practice too!”,Stretch,True,False,True,1.0,0.2,0.33333333055555564,1.0,0.2,0.7451456189155579
20261015_1500,"FINAL ANSWER: WolfgangSchulz. ""Hey man! Wanna grab some pizza for dinner after work?"" (source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week41\20261015_1500.txt)",WolfgangSchulz,True,False,True,1.0,0.0,0.4999999962500001,0.0,0,0.845996618270874
20260915_1200,"FINAL ANSWER: Niamh believes Jaime could have ended up as a true protector of the realm if he’d stayed true to the lessons he learned from Brienne and fully stepped away from Cersei. As she puts it: “if Jaime had stayed true to the lessons he learned from Brienne, he could’ve ended up being a true protector of the realm. Maybe stepping away from Cersei completely could have showcased his growth more.” Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week37\20260915_1200.txt",By staying true to the lessons he learned from Brienne,True,False,False,0.8,0.25925925925925924,0.4117647017301038,0.8,0.25925925925925924,0.6073911786079407
20261001_2000,"FINAL ANSWER: LiHua is very positive: he praises the visuals as “stunning,” “super vibrant,” and immersive, and says the graphics “look insane.” He also finds the gameplay “really fluid,” “dynamic,” with mechanics that feel “fresh and exciting.”
- “the visuals are stunning! … the gameplay mechanics feel really fresh and exciting.” (C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week42\20261020_1000.txt)
- “The graphics look insane, and the gameplay seems really fluid.” (C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week39\20261001_2000.txt)
- “I love how the gameplay feels so dynamic.” (C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week47\20261124_1400.txt)",The graphics look insane and the gameplay seems really fluid,True,False,True,1.0,0.2413793103448276,0.4102564064431296,0.7777777777777778,0.21052631578947367,0.6257215738296509
20260921_1000,"FINAL ANSWER: A list of local businesses—“A list would be super helpful. Let's each think of a few businesses we love to support, and share them.” (Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week38\20260921_1000.txt)",A list of businesses they love to support,True,False,False,0.875,0.23809523809523808,0.3157894688088643,0.625,0.2777777777777778,0.631288468837738
20260302_1845,FINAL ANSWER: Homemade pasta salad. Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week9\20260302_1845.txt — “I can whip up some homemade pasta salad.”,Homemade pasta salad,True,False,True,1.0,0.3333333333333333,0.7499999953125,0.6666666666666666,0.4,0.8603652119636536
20260921_1600,"FINAL ANSWER: AdamSmith. ""LiHua: Hey Adam, ... Can you help me out with installing a curtain on the basement window?"" Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week38\20260921_1600.txt",AdamSmith,True,False,True,1.0,0.0,0.4999999962500001,0.0,0,0.8632125854492188
20260925_2100,"FINAL ANSWER: About 30 seconds per stretch. ""Just hold each stretch for about 30 seconds."" Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week38\20260925_2100.txt",About 30 seconds,True,False,True,1.0,0.42857142857142855,0.5999999958,1.0,0.42857142857142855,0.7464414834976196
20260826_1800,"FINAL ANSWER: The group describes Kendall’s relationship with Logan as toxic and cyclical—Kendall keeps seeking his father’s validation despite repeated betrayals, making reconciliation unlikely. As they put it: “His relationship with Logan is so toxic, but Kendall keeps coming back for more validation” and “Reconciliation seems unlikely… Their bond is so toxic.” [Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week34\20260826_1800.txt]",Toxic,True,False,True,1.0,0.041666666666666664,0.0,1.0,0.041666666666666664,0.3007276654243469
20261006_1000,FINAL ANSWER: His interceptions and passing — “he was everywhere! His interceptions and passing were key to keeping the momentum up for City.” Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week40\20261006_1000.txt,His interceptions and passing,True,False,True,1.0,0.4,0.5714285673469389,1.0,0.4,0.791053295135498
20260307_1445,"FINAL ANSWER: 2:00 PM to 3:00 PM. ""Just a quick reminder that there will be a power outage today from 2pm to 3pm."" Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week9\20260308_1300.txt

(Also announced the day before: ""there will be a power outage tomorrow from 2pm to 3pm."" Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week9\20260307_1445.txt)",2 PM to 3 PM,True,False,False,1.0,0.2222222222222222,0.39999999520000007,0.5,0.2857142857142857,0.745776891708374
20260131_1400,FINAL ANSWER: WolfgangSchulz. “Just keep a clear log of all the changes they request.” Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week4\20260131_1400.txt,Wolfgang Schulz,True,False,False,0.0,0.0,0.0,0.0,0,0.6810872554779053
20260624_1400,"FINAL ANSWER: A video of him playing the intro to “Stairway to Heaven.” 
- Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week25\20260624_1400.txt
- Quote: “Just sent a video of me playing the intro to ‘Stairway to Heaven.’”","a video of himself playing the intro to ""Stairway to Heaven""",True,False,False,0.9,0.2692307692307692,0.3888888848765432,0.7,0.24242424242424243,0.7818102836608887
20260812_1100,FINAL ANSWER: 6 PM on 2026-08-12. “the contractor team is coming to install the AC in the basement at 6 PM today.” Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week32\20260812_1100.txt,20260812 6PM,True,False,False,0.0,0.0,0.0,0.0,0,0.596856415271759
20260916_1600,FINAL ANSWER: The exploration of free will and choice. “I’m really drawn to the exploration of free will and choice.” (source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week37\20260916_1600.txt),The exploration of free will and choice,True,False,True,1.0,0.6,0.8749999950781251,0.8571428571428571,0.6666666666666666,0.9318528771400452
20261001_1800,FINAL ANSWER: Water (and maybe some snacks for after). “Don’t forget to bring your water and maybe some snacks for after!” Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week43\20261026_1600.txt,Water bottles,False,False,False,0.5,0.1,0.18181817884297521,0.5,0.11111111111111109,0.3386955261230469
20260922_1700,FINAL ANSWER: He suggests they should keep sharing their thoughts as the series unfolds. “Let’s keep sharing our thoughts as the series unfolds!” (source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week38\20260922_1700.txt),Keep sharing their thoughts,True,False,True,1.0,0.2857142857142857,0.3333333298765432,1.0,0.2857142857142857,0.5752066969871521
20260915_1200,"FINAL ANSWER: He says it “complicates his redemption” and leaves him with “mixed feelings” about Jaime’s arc. Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week37\20260915_1200.txt (“by choosing to protect Cersei in the end, it kind of complicates his redemption… that choice left me with mixed feelings.”)",It complicates his redemption and leaves mixed feelings,True,False,False,1.0,0.19047619047619047,0.23999999564800004,0.5,0.23529411764705885,0.6879513263702393
20260407_1900,"FINAL ANSWER: Saturday at 7 PM — specifically April 11, 2026, at 19:00. Sources: “I’m hosting a community medical knowledge lecture this Saturday at 7 PM.” (C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week14\20260407_1900.txt); “remind you about the community medical knowledge lecture tonight at 7 PM.” (C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week14\20260411_1600.txt)",7 PM on Saturday,True,False,False,0.75,0.23076923076923078,0.3749999962500001,0.75,0.23076923076923078,0.6541301012039185
20260922_1200,"FINAL ANSWER: Dyllan says the combat is “tricky sometimes,” especially when fighting flying machines. Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week38\20260922_1200.txt (“But the combat can be tricky sometimes—like when dealing with those flying machines.”)",It can be tricky sometimes,True,False,False,0.8,0.15789473684210525,0.24999999670138892,0.6,0.17647058823529413,0.37843477725982666
20260914_1000,FINAL ANSWER: Proper warm-up and stretching before playing. As Jake says: “proper warm-up and stretching are key before any game. It helps to get your muscles ready and improves flexibility.” (Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week37\20260914_1000.txt),staying hydrated,True,False,False,0.0,0.0,0.0,0.0,0,0.29344746470451355
20261001_1800,"FINAL ANSWER: JakeWatson. Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week39\20261001_1800.txt — ""Hey everyone! Just a reminder to always drink water before and during the match.""",JakeWatson,True,False,True,1.0,0.0,0.4999999962500001,0.0,0,0.8750370144844055
Time 20260930_1600,"FINAL ANSWER: Cold beer. ""How about some cold beer to go with the hot pot?"" Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week39\20260930_1600.txt",Cold beer,False,False,True,1.0,0.2,0.6666666622222223,1.0,0.25,0.8481937050819397
20261024_1100,"FINAL ANSWER: A weekend picnic (with a potluck-style meal). 
Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week42\20261024_1100.txt — “we’re organizing a weekend picnic… Let’s plan to have some games and maybe a potluck? Everyone can bring a dish to share!”",a potluck,True,False,True,1.0,0.125,0.22222221876543213,0.5,0.14285714285714285,0.5729440450668335
20260930_1400,"FINAL ANSWER: He says he’s “feeling strong and motivated.” Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week39\20260930_1400.txt (“Thanks, Jennifer! I appreciate the encouragement! Feeling strong and motivated!”)",Strong and motivated,True,False,True,1.0,0.4,0.2857142808163266,0.6666666666666666,0.5,0.7231264710426331
20261001_2000,FINAL ANSWER: LiHua. Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week39\20261001_2000.txt — “Hey Thane! What do you think about Sekiro: Shadows Die Twice? I've been thinking about getting it. Is it worth it?”,LiHua,True,False,True,1.0,0.0,0.4999999962500001,0.0,0,0.781294584274292
20261006_1000,FINAL ANSWER: Farrah — “I’ll bring some cones for drills...” (source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week40\20261006_1000.txt),Farrah,True,False,True,1.0,0.07142857142857142,0.11764705771626299,1.0,0.07142857142857141,0.40733036398887634
20260916_1900,"FINAL ANSWER: Very enthusiastic and supportive—LiHua says improvisation will make sessions “more fun and creative,” will “really challenge us and help us grow as musicians,” and they “love the idea of jamming without a strict plan” because it keeps things “spontaneous and exciting.” [source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week37\20260916_1900.txt]",It will make sessions more fun and creative,True,False,False,1.0,0.13953488372093023,0.19607842872741257,0.75,0.12765957446808512,0.4019756019115448
20261014_1400,"FINAL ANSWER: Dyllan is very positive about crossplay. He says it was “awesome getting to team up with friends on different consoles,” that it “makes playing together much easier,” and he hopes new games support it because it “opens up so many opportunities for finding teammates.” Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week41\20261014_1400.txt",it was awesome and makes playing together much easier,True,False,False,1.0,0.15,0.24489795618492297,0.6666666666666666,0.14285714285714285,0.4134582281112671
20260915_1200,"FINAL ANSWER: Saffron feels conflicted. She acknowledges Jaime’s loyalty to Cersei but thinks it looks like he’s regressing, which could overshadow his growth: “I felt really conflicted about it too… on one hand, it showed his loyalty to Cersei… but on the other hand, it seemed like he was slipping back into his old ways.” Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week37\20260915_1200.txt",Conflicted because it seems like he was slipping back into old ways,True,False,False,0.8333333333333334,0.1956521739130435,0.3157894703601109,0.75,0.16666666666666669,0.4087688624858856
20260902_1600,"FINAL ANSWER: Ramsay Bolton. As Merrick put it: “I’m leaning toward Ramsay though, he was just pure evil.” Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week35\20260902_1600.txt",Cersei Lannister,True,False,False,0.0,0.0,0.0,0.0,0,0.4670151174068451
20261024_1100,FINAL ANSWER: To bring the community together—so people can relax and get to know each other better. As noted: “we’re organizing a weekend picnic to bring the community together… It’ll be a fun way to relax and get to know each other better!” (source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week42\20261024_1100.txt),to bring the community together and get to know each other better,True,False,False,1.0,0.5,0.7142857095153062,0.8181818181818182,0.5882352941176471,0.9040130972862244
20260909_1000,"FINAL ANSWER: Bronwyn says the epilogue is “so captivating,” describing how seeing John try to make a life after Arthur felt “both hopeful and tragic,” that it “tied up loose ends” while keeping “an air of melancholy,” and it “made the overall experience feel complete.” Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week36\20260909_1000.txt",captivating after seeing John try to make a life for himself,True,False,False,0.8181818181818182,0.16326530612244897,0.2711864376443551,0.7272727272727273,0.16326530612244897,0.49916380643844604
20261021_2100,"FINAL ANSWER: Stranger Things — “For binge-watching, I recommend ‘Stranger Things’...” (source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week47\20261126_1630.txt)",The Last of Us,False,False,False,0.0,0.0,0.0,0.0,0,0.2008528709411621
20260510_1130,FINAL ANSWER: Dynamic stretches before a workout and static stretches after. Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week18\20260510_1130.txt — “Dynamic stretches are great before a workout… while static stretches are best after exercising to cool down.”,Dynamic stretches before and static stretches after,True,False,False,1.0,0.45454545454545453,0.7499999953125,0.8333333333333334,0.5454545454545454,0.8151544332504272
20260522_2000,FINAL ANSWER: He suggested scheduling quiet hours during kids’ playtime to reduce construction noise—“plan some quiet hours when the kids are playing.” Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week20\20260522_2000.txt,plan some quiet hours when the kids are playing,True,False,True,1.0,0.2692307692307692,0.4571428533224491,0.7777777777777778,0.2692307692307693,0.6502870917320251
20261009_1700,"FINAL ANSWER: Soda and juice. 
Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week40\20261009_1700.txt 
Quote: “Just some soda and juice will be perfect.”",Soda and juice,True,False,True,1.0,0.3333333333333333,0.7499999953125,1.0,0.4,0.8949175477027893
20261014_1400,"FINAL ANSWER: Crossplay support. “Any updates on whether the game will feature crossplay? That would make it even better!” and “Haven't seen anything about crossplay yet, but it would be a huge plus!” Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week41\20261014_1400.txt",co-op missions and shared loot system,True,False,False,0.14285714285714285,0.037037037037037035,0.0689655139595721,0.16666666666666666,0.041666666666666664,0.2705739736557007
20261006_1000,"FINAL ANSWER: Tiki-taka — a possession-heavy, quick short‑passing, positional style. “The tiki-taka style they played was just beautiful to watch.” (Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week40\20261006_1000.txt)",Tiki-taka,True,False,True,1.0,0.1,0.18181818016528928,1.0,0.10000000000000002,0.7673960328102112
20261001_2000,FINAL ANSWER: He says they’re “super satisfying once you figure them out.” Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week39\20261001_2000.txt,The thrill of strategizing how to take them down and the breathtaking scenery,True,False,False,0.08333333333333333,0.037037037037037035,0.06451612416233128,0.08333333333333333,0.0625,0.15193010866641998
20261010_1010,"FINAL ANSWER: Rowan says Cersei’s independence made her stronger but also isolated—she chose power over connection, and it backfired. “Her independence definitely made her a lot stronger… it turned her into such a fierce and isolated figure… she had to choose between power and connection, and she chose power, which backfired.” Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week40\20261010_1010.txt",It made her stronger but also more isolated,True,False,False,0.875,0.2857142857142857,0.37037036620027436,0.75,0.3157894736842105,0.5922574400901794
20261010_1010,FINAL ANSWER: EmilyBurnett. “Hey guys! I was reviewing Cersei's journey in Game of Thrones this afternoon.” Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week40\20261010_1010.txt,EmilyBurnett,True,False,True,1.0,0.0,0.4999999962500001,0.0,0,0.8515156507492065
20260204_1500,"FINAL ANSWER: Tuesdays and Thursdays.

Sources:
- C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week5\20260204_1500.txt — “How about we do Tuesdays and Thursdays?... LiHua: Tuesdays and Thursdays work perfectly for me!”
- C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week26\20260630_1800.txt — “We can start with a few sessions next week… How about adding them on our regular days?... Tuesdays and Thursdays.”",Tuesdays and Thursdays,True,False,True,1.0,0.5,0.8571428522448981,1.0,0.6666666666666666,0.9365354776382446
20260511_1100,"FINAL ANSWER: Thursday at 3 PM. 
Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week19\20260511_1100.txt — “It’s on Thursday at 3 PM.”",Thursday at 3 PM,True,False,True,1.0,0.42857142857142855,0.7999999952000001,0.75,0.5,0.8372642993927002
20260917_1000,"FINAL ANSWER: JakeWatson — Carles Puyol; LiHua — Gerard Piqué. 
- ""I'd say Carles Puyol has to be up there."" and ""I also think Gerard Piqué deserves a mention."" 
Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week37\20260917_1000.txt",Carles Puyol and Gerard Piqué,True,False,False,1.0,0.2727272727272727,0.4285714239795918,0.6,0.3333333333333333,0.7188417911529541
