expected_file,agent_answer,gold,correct_doc_retrieved,exact,substring,token_recall,jaccard,rouge1_f,overlap,bleu,bert_cos
20260625_1900,"FINAL ANSWER: “Viva la Vida” by Coldplay. 
Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week25\20260625_1900.txt
Quote: “I just heard a song, ‘Viva la Vida’ by Coldplay… Would be awesome to add to our set!”",Viva la Vida by Coldplay,True,False,True,1.0,0.2,0.499999995138889,0.4,0.2857142857142857,0.8875616788864136
20261020_1000,"FINAL ANSWER: ThaneChambers recalls the first encounter with the giant enemies—strategizing how to take them down and being struck by the breathtaking scenery during the fight. ""I loved the part where you first encounter the giant enemies... the scenery during that fight was breathtaking!"" Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week39\20261001_2000.txt",a moment where he faced a tricky puzzle,False,False,False,0.14285714285714285,0.045454545454545456,0.0869565175047261,0.14285714285714285,0.05555555555555554,0.23157118260860443
20260219_2010,"FINAL ANSWER: Wolfgang Schulz suggested:
- Add “good lighting” and “soundproofing,” plus a “comfy chair.”
- Decorate with posters or framed album covers.
- Add a corkboard for inspiration.
- Set up a small shelf for gear.
- “Keep it functional.”

Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week7\20260219_2010.txt (""Maybe start with some good lighting… add some soundproofing. A comfy chair… How about hanging up posters… framed album covers… add a corkboard… set up a little shelf… Just remember to keep it functional too!"")",good lighting&soundproofing&a comfy chair,True,False,False,1.0,0.05263157894736842,0.09090908793388439,0.25,0.0588235294117647,0.7185739278793335
20260916_1900,FINAL ANSWER: Improvisational solos — “What do you all think about incorporating some improvisational solos into our practice sessions?” (source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week37\20260916_1900.txt),Improvisational solos,True,False,True,1.0,0.09523809523809523,0.15999999852800004,1.0,0.08695652173913045,0.7918863296508789
20260922_1700,"FINAL ANSWER: Galadriel. ""I'm totally into Galadriel! Her strength and determination are really inspiring."" (Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week38\20260922_1700.txt)",Galadriel,True,False,True,1.0,0.0,0.4999999962500001,0.0,0,0.865485429763794
20260518_1000,FINAL ANSWER: Family gatherings and relaxing afternoons; he’s also excited for the kids to have their own play area. “I’m thinking it would be great for some family gatherings and relaxing afternoons. Can’t wait for the kids to have their own play area too!” (Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week20\20260518_1000.txt),For family gatherings and relaxing afternoons,True,False,False,1.0,0.35714285714285715,0.5263157851523547,0.8333333333333334,0.38461538461538464,0.6521705985069275
20260922_1200,"FINAL ANSWER: Fire Emblem. 
Source: “Have you tried ‘Fire Emblem’ for some tactical fun? It has a great story and character development too!” 
Cited from: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week38\20260922_1200.txt",Fire Emblem,True,False,True,1.0,0.2,0.6666666622222223,0.5,0.25,0.8158654570579529
20260525_1500,FINAL ANSWER: “I Will Survive” and “Sweet Caroline.” Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week21\20260525_1500.txt — “Maybe ‘I Will Survive’ or something upbeat like ‘Sweet Caroline’?”,"I Will Survive and ""Sweet Caroline""",True,False,True,1.0,0.07692307692307693,0.13333333013333343,0.3333333333333333,0.08695652173913045,0.8031167387962341
20260622_1100,"FINAL ANSWER: A quick survey about Li Hua’s experience with their training sessions so far. Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week25\20260622_1100.txt — ""a quick survey about your experience with our training sessions so far?""",the experience with our training sessions so far,True,False,False,0.875,0.3157894736842105,0.5217391258979208,0.75,0.35294117647058826,0.5812236666679382
What,"FINAL ANSWER: To find deeper meaning and fulfillment in Westworld—“find deeper meaning and fulfillment,” seeking truth and boundary‑pushing experiences tied to his past and guilt. Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week37\20260916_1600.txt",To find deeper meaning and fulfillment in Westworld	20260916_16:00,False,False,False,0.8,0.3333333333333333,0.4827586164090369,0.7777777777777778,0.28,0.8181335926055908
20260107_1500,FINAL ANSWER: She asks if it’s possible to get a small repair done on the squeaky door hinge (“is it’s possible to get a small repair done on the door hinge? It’s been squeaking quite a bit.”). Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week1\20260107_1500.txt,a small repair,True,False,True,1.0,0.15,0.26086956294896035,1.0,0.16666666666666669,0.4458502233028412
20261006_1000,FINAL ANSWER: She admires how Rodri anchors the midfield by breaking up opposition plays and quickly transitioning the ball—“so good at breaking up opposition plays and quickly transitioning the ball.” Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week40\20261006_1000.txt,His ability to break up opposition plays and transition the ball,True,False,False,0.5454545454545454,0.16129032258064516,0.31578946957063714,0.45454545454545453,0.14705882352941177,0.4827021360397339
20260920_1600,FINAL ANSWER: ThaneChambers recalls a clutch comeback where his team “came back from a tough spot and snagged the win at the last second.” Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week37\20260920_1600.txt,Coming back from a tough spot to win at the last second,True,False,False,0.8333333333333334,0.3103448275862069,0.49999999580000004,0.75,0.32142857142857145,0.41755053400993347
20260922_1200,"FINAL ANSWER: She says you can adjust audio settings “on the fly” without pausing, which “makes it so convenient when you're in the heat of action.” Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week38\20260922_1200.txt",You can adjust audio settings on the fly without having to pause the game,True,False,False,0.6923076923076923,0.2,0.2727272685640496,0.5384615384615384,0.26666666666666666,0.7463587522506714
20261014_1400,"FINAL ANSWER: She thinks a good matchmaking system “can make or break the experience,” because it helps find players who vibe well together and keeps the game balanced and enjoyable. Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week41\20261014_1400.txt (“Absolutely, a good matchmaking system can make or break the experience! It’s so important to find players who vibe well together. Plus, it helps with game balance…”)",they can make or break the experience,True,False,False,0.8571428571428571,0.29411764705882354,0.43478260446124767,0.7142857142857143,0.3333333333333333,0.4334436058998108
20260726_1600,FINAL ANSWER: Spider-Man. “I think Spider-Man is my fave!” [source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week29\20260726_1600.txt],Spider-Man,True,False,True,1.0,0.1,0.4999999962500001,1.0,0.10000000000000002,0.8679975867271423
20260915_1200,"FINAL ANSWER: Merrick suggests they rebuild trust through actions, not words—Jaime consistently demonstrating honor and duty, leaning on Brienne’s respected reputation, and focusing on helping the common people. 
Quote: “rebuilding trust through actions rather than just words… Jaime could have really shown his dedication to honor and duty… They could’ve even focused on helping the common people.” 
Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week37\20260915_1200.txt",Worked on rebuilding trust through actions rather than just words,True,False,False,0.9,0.19444444444444445,0.311111107654321,0.7,0.2121212121212121,0.49410149455070496
20260915_1200,"FINAL ANSWER: Lachlan appreciates Arya’s evolution “from the innocent girl in Winterfell to a fierce assassin,” and he finds “her list of names and the whole revenge theme” intriguing. Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week37\20260915_1200.txt",Her transition from an innocent girl to a fierce assassin,True,False,False,0.8,0.15625,0.27027026632578527,0.5,0.1724137931034483,0.5319636464118958
20260629_1830,"FINAL ANSWER: Chae recommends “Uptown Funk” and “Happy.” 
Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week26\20260629_1830.txt
Quote: “Maybe something fun like ‘Uptown Funk’ or ‘Happy’?”","Uptown Funk or ""Happy""",True,False,True,1.0,0.041666666666666664,0.07407407155006868,0.25,0.047619047619047616,0.7790736556053162
20260908_1500,"FINAL ANSWER: Wolfgang’s latest good news (as of 2026-09-08) is that his software project “finally made some significant progress.” Source: ""C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week36\20260908_1500.txt"" — “my software project finally made some significant progress!”",software project finally made some significant progress,True,False,True,1.0,0.21428571428571427,0.38888888575617286,0.8571428571428571,0.1875,0.6204730868339539
20260131_1400,FINAL ANSWER: Go for a walk (and maybe bring a camera). “Maybe I’ll treat myself to a walk… I’ll definitely do that. Maybe I’ll bring my camera too.” Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week3\20260123_1730.txt,go for a walk and find a new café,False,False,False,0.625,0.2857142857142857,0.33333332839506175,0.5,0.45454545454545453,0.4567071795463562
20261005_1005,"FINAL ANSWER: Chips and dip, and pizza. “Oh yeah, gotta have some chips and dip! Pizza is a must too!” Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week40\20261005_1005.txt",Chips and dip & pizza,True,False,True,1.0,0.2222222222222222,0.5454545404958678,0.4,0.2857142857142857,0.9047212600708008
20260922_1200,FINAL ANSWER: Primrose. Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week38\20260922_12:00.txt — “I loved Primrose’s story; it was so emotional.”,Primrose,False,False,True,1.0,0.0,0.4999999962500001,0.0,0,0.8343176245689392
20261024_1100,"FINAL ANSWER: Epic games. ""I’ll make sure to bring some epic games to keep everyone entertained!"" (Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week42\20261024_1100.txt)",some epic games,True,False,True,1.0,0.2727272727272727,0.42857142520408165,1.0,0.25,0.7728233933448792
20260928_1000,"FINAL ANSWER: 150 cm wide and 120 cm high. 
Source: ""Just measured it! The window is 150 cm wide and 120 cm high."" 
File: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week39\20260928_1000.txt",150 cm wide and 120 cm high,True,False,True,1.0,0.5555555555555556,0.8571428522448981,0.8333333333333334,0.6666666666666666,0.8964256048202515
20260922_1200,FINAL ANSWER: God of War. Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week38\20260922_1200.txt — “I’m kinda obsessed with the graphics and storytelling in ‘God of War.’”,God of War,True,False,True,1.0,0.3333333333333333,0.7499999953125,0.6666666666666666,0.4,0.8345479965209961
20260531_2000,FINAL ANSWER: Banana durian cheesecake. Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week21\20260531_2000.txt — “I saw the new banana durian cheesecake you showcased today. Can I get a try when you deliver on Monday?”,the new banana durian cheesecake,True,False,True,1.0,0.3333333333333333,0.4761904725623583,1.0,0.4,0.8755584955215454
20261001_2000,"FINAL ANSWER: The “first encounter with the giant enemies” — he loved strategizing how to take them down and the breathtaking scenery. Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week39\20261001_2000.txt. Short quote: “I loved the part where you first encounter the giant enemies. The thrill of strategizing how to take them down was awesome. Plus, the scenery during that fight was breathtaking!”",The fresh take on the classic tale and the unique combat mechanics,True,False,False,0.3,0.1111111111111111,0.2499999954882813,0.3,0.22727272727272727,0.43495818972587585
20260603_0945,FINAL ANSWER: Hazelnut Basque Roasted Cheese. Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week22\20260603_0945.txt — “I just wanted to let you know I have a new weekly flavor – Hazelnut Basque Roasted Cheese!”,Hazelnut Basque Roasted Cheese,True,False,True,1.0,0.42857142857142855,0.7999999952000001,0.75,0.5,0.9082927107810974
20260909_1000,"FINAL ANSWER: The side quest with the “troubled” horse. 
Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week36\20260909_1000.txt
Quote: “I loved the side quest with the ‘troubled’ horse, you could really see how Arthur's empathy shines through.”",the “troubled” horse,True,False,True,1.0,0.2222222222222222,0.4999999962500001,0.6666666666666666,0.2222222222222222,0.7849205732345581
20260923_1600,FINAL ANSWER: WolfgangSchulz — “Hey! Wanna hit the grocery store after work today?” (source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week38\20260923_1600.txt),WolfgangSchulz,True,False,True,1.0,0.2,0.33333333055555564,1.0,0.2,0.7375362515449524
20260219_2000,"FINAL ANSWER: Adam Smith agreed as long as the decorations are reversible and don’t damage anything. 
Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week7\20260219_2000.txt
Quote: “As long as it’s reversible and doesn’t damage anything, I’m okay with it.”",must be reversible and not damage anything,True,False,False,0.5714285714285714,0.15789473684210525,0.3636363592975207,0.42857142857142855,0.1875,0.5740557312965393
20261013_1330,"FINAL ANSWER: I couldn’t find any references to “MuradinBronzebeard” in the available database, so I don’t have a sourced answer about their view on live music. In the LiHuaWorld collection, the only “live music” mention I found was from a different user: “Got an extra ticket for a concert… enjoy some live music!” (C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week9\20260302_1800.txt)",It would really enhance the experience,False,False,False,0.16666666666666666,0.03333333333333333,0.06451612591051004,0.16666666666666666,0.03846153846153846,0.09918331354856491
20260922_1700,FINAL ANSWER: Emily appreciates that the show’s visuals “bring Middle-earth to life.” Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week38\20260922_1700.txt. Quote: “I really love how they are bringing Middle-earth to life.”,How they are bringing Middle-earth to life,True,False,True,1.0,0.5,0.6315789427146814,0.8571428571428571,0.5454545454545454,0.8333176970481873
20261011_1100,"FINAL ANSWER: ThaneChambers. “Hey everyone! When it comes to game storytelling, what is your top choice?” Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week40\20261011_1100.txt",ThaneChambers,True,False,True,1.0,0.0,0.4999999962500001,0.0,0,0.8447052240371704
20261014_2000,FINAL ANSWER: The 2022 Champions League comeback against Manchester City (Rodrygo’s stoppage-time equalizer). Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week41\20261014_2000.txt — “One that really stuck with me was the famous Champions League comeback against Manchester City in 2022! That stoppage-time goal by Rodrygo was just epic!”,Champions League against Manchester City in 2022,True,False,False,1.0,0.42857142857142855,0.59999999545,0.8571428571428571,0.46153846153846156,0.7267040610313416
20260727_1630,FINAL ANSWER: Soccer and basketball. Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week30\20260727_1630.txt — “I’d love to see some team sports like soccer or basketball!”,some team sports like soccer or basketball,True,False,True,1.0,0.35294117647058826,0.4999999958680556,0.8571428571428571,0.375,0.6692870855331421
20260925_2100,FINAL ANSWER: Hamstring stretch and quad stretch. “I love doing the hamstring stretch and quad stretch. They target those key areas for soccer!” Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week38\20260925_2100.txt,Hamstring stretch and quad stretch,True,False,True,1.0,0.5714285714285714,0.7999999952000001,1.0,0.5714285714285714,0.9052138924598694
20260917_1000,"FINAL ANSWER: JakeWatson sees Messi’s influence as “massive,” emphasizing that it’s not just Messi’s skills but “how he approaches the game.” He believes young players “now have someone to aspire to—his dedication and consistency set the bar high,” which will “shape how future stars play.” Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week37\20260917_1000.txt",His dedication and consistency set the bar high for young players,True,False,False,0.9090909090909091,0.16326530612244897,0.2666666636722222,0.7272727272727273,0.16326530612244897,0.5076562762260437
20260113_1100,"FINAL ANSWER: WolfgangSchulz. ""I'm thinking of celebrating Chinese Lunar New Year at my place on Jan 18th. Wanna come over and join the fun?"" (source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week2\20260113_1100.txt)",Wolfgang,True,False,True,0.0,0.0,0.0,0.0,0,0.7008479237556458
20261014_2000,"FINAL ANSWER: Carlo Ancelotti. Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week41\20261014_2000.txt — “Plus, Ancelotti knows how to get the best out of his players…”",Ancelotti,True,False,True,1.0,0.058823529411764705,0.39999999680000003,1.0,0.0588235294117647,0.7521228194236755
20260113_1100,"FINAL ANSWER: He plans to host the celebration at his place on Jan 18, cooking traditional dishes (including dumplings), putting up decorations, and serving green tea and fruity drinks. “I’m thinking of celebrating Chinese Lunar New Year at my place on Jan 18th… I’ll probably cook some traditional dishes and maybe get a few decorations going too.” [Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week2\20260113_1100.txt]",dumplings,True,False,True,1.0,0.0,0.0,0.0,0,0.40114346146583557
20261010_1010,FINAL ANSWER: Jaime Lannister — “Her dynamic with Jaime also shows that struggle; it’s complicated!” (Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week40\20261010_1010.txt),Jaime,True,False,True,1.0,0.05555555555555555,0.09999999905000001,1.0,0.05263157894736841,0.6101555824279785
20260612_1500,"FINAL ANSWER: LiHua. 
Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week23\20260612_1500.txt
Quote: “How about adding picnic tables for families to enjoy some snacks after playing? It could create a nice gathering spot!”",Li Hua,True,False,False,0.0,0.0,0.0,0.0,0,0.5323113799095154
20260616_1040,"FINAL ANSWER: To thank and appreciate their landlord, Mr. Smith (Adam Smith), for renting them the basement that the band uses to practice—calling it “a great space to jam” and noting they can play without disturbing anyone. 
Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week24\20260616_1040.txt
Quote: “it is really nice for Mr. Smith to rent this basement to us for practice. It's such a great space to jam together! … Plus, it's nice that we can play without disturbing anyone.”",LiHua thinks it is really nice for Mr. Smith to rent this basement to us for practice,True,False,False,0.9333333333333333,0.5,0.7058823480103807,0.7333333333333333,0.65,0.6666268110275269
20261001_2000,"FINAL ANSWER: ThaneChambers highlights Sekiro’s:
- Unique, timing- and strategy-based combat (“unique combat system… all about timing and strategy”)
- High challenge with tough battles (“be ready for some tough battles”)
- Cool world design (“the world design is super cool”)
- Rich story and great atmosphere (“The story is rich and has a great atmosphere”)

Source: “C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week39\20261001_2000.txt”",Unique combat system & timing & strategy & world design,True,False,False,1.0,0.08163265306122448,0.14285714040816327,0.5,0.06666666666666667,0.5196506977081299
20260913_1800,"FINAL ANSWER: At least 5 servings of vegetables per day. Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week36\20260913_1800.txt — ""Aim for at least 5 servings of veggies a day.""",at least 5 servings of veggies a day,True,False,True,1.0,0.4375,0.639999995648,0.875,0.5,0.8805453777313232
20260914_1000,"FINAL ANSWER: To safely build a foundation—bodyweight exercises help beginners develop joint-supporting strength, core stability, and proper movement patterns before adding external load, reducing injury risk and preparing you for weighted training. 
- “Strength training helps build the muscles around your joints… You can start with bodyweight exercises if you’re new to it.” (source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week37\20260914_1000.txt)
- “Bodyweight squats – great for leg strength. Plank holds – excellent for core stability.” (source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week5\20260205_1300.txt)",for those who are new to strength training,True,False,False,0.625,0.1111111111111111,0.2380952350113379,0.5,0.12121212121212123,0.47763529419898987
20260819_1800,"FINAL ANSWER: The group discussed:
- Final Fantasy XVI — “I’m really hyped for ‘Final Fantasy XVI.’” (C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week33\20260819_1800.txt)
- Marvel’s Spider-Man 2 — “Also, I'm curious about ‘Marvel’s Spider-Man 2’ – swinging through the city as both Peter and Miles sounds so fun!” (same file as above)
- Ghostwire: Tokyo — “I’d love to hear what everyone thinks about ‘Ghostwire: Tokyo’ too!” (same file as above)",Final Fantasy XVI & Marvel's Spider-Man 2 & Ghostwire: Tokyo,True,False,False,1.0,0.125,0.2121212097658402,0.7777777777777778,0.10294117647058823,0.7822840213775635
20260930_1400,"FINAL ANSWER: JenniferMoore.  
Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week39\20260930_1400.txt — ""Just wanted to say congrats on pushing your limits with the bench press this week!""",JenniferMoore,True,False,True,1.0,0.0,0.4999999962500001,0.0,0,0.820883572101593
20260907_1400,"FINAL ANSWER: All good—no water leakage, just a bit damp; nothing major. Source: C:\Users\Francisco Azeredo\OneDrive\Documents\tecnico\5 ano\tese\Código\MiniRAG\dataset\LiHua-World\data\LiHuaWorld\LiHua-World\week36\20260907_1400.txt — “The basement is all good, no water leakage at all. Just a bit damp, but nothing major.”",The basement is all good no water leakage at all,True,False,True,1.0,0.4117647058823529,0.5833333286458334,0.7777777777777778,0.4666666666666667,0.716234028339386
